date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:17:50	39915/39915	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2020%20Aug%202025%2015:17:50%20GMT	https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/lessons/%e0%a7%a7%e0%a6%ae-%e0%a6%85%e0%a6%a7%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%af%e0%a6%bc-%e0%a6%ac%e0%a6%be%e0%a6%b8%e0%a7%8d%e0%a6%a4%e0%a6%ac-%e0%a6%b8%e0%a6%82%e0%a6%96%e0%a7%8d%e0%a6%af%e0%a6%be-part-12/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/lessons/%e0%a7%a7%e0%a6%ae-%e0%a6%85%e0%a6%a7%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%af%e0%a6%bc-%e0%a6%ac%e0%a6%be%e0%a6%b8%e0%a7%8d%e0%a6%a4%e0%a6%ac-%e0%a6%b8%e0%a6%82%e0%a6%96%e0%a7%8d%e0%a6%af%e0%a6%be-part-12/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:17:52	39913/39913	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2020%20Aug%202025%2015:17:50%20GMT	https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/lessons/%e0%a7%a7%e0%a6%ae-%e0%a6%85%e0%a6%a7%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%af%e0%a6%bc-%e0%a6%ac%e0%a6%be%e0%a6%b8%e0%a7%8d%e0%a6%a4%e0%a6%ac-%e0%a6%b8%e0%a6%82%e0%a6%96%e0%a7%8d%e0%a6%af%e0%a6%be-part-13/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/lessons/%e0%a7%a7%e0%a6%ae-%e0%a6%85%e0%a6%a7%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%af%e0%a6%bc-%e0%a6%ac%e0%a6%be%e0%a6%b8%e0%a7%8d%e0%a6%a4%e0%a6%ac-%e0%a6%b8%e0%a6%82%e0%a6%96%e0%a7%8d%e0%a6%af%e0%a6%be-part-13/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:17:52	242592/242592	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:17:51%20GMT	https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/lessons/unit-1-lesson-2-part-1-3/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/lessons/unit-1-lesson-2-part-1-3/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:17:52	117382/117382	---M--	200	added ('OK')	text/javascript	date:Sat,%2008%20Feb%202025%2012:55:49%20GMT	https://sahajshekha.com/wp-content/plugins/tutor/assets/lib/plyr/plyr.polyfilled.min.js?ver=3.2.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/tutor/assets/lib/plyr/plyr.polyfilled.minee9a.js	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:17:53	242410/242410	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:17:51%20GMT	https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/lessons/unit-1-lesson-2-part-2-2-2/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/lessons/unit-1-lesson-2-part-2-2-2/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:17:53	22463/22463	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Feb%202025%2012:55:49%20GMT	https://sahajshekha.com/wp-content/plugins/tutor/assets/images/cover-photo.jpg	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/tutor/assets/images/cover-photo.jpg	(from https://sahajshekha.com/profile/sahajwpadmin/?view=instructor)
21:17:53	242410/242410	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:17:53%20GMT	https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/lessons/unit-1-lesson-3-part-1-2-2/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/lessons/unit-1-lesson-3-part-1-2-2/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:17:54	202509/202509	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:17:53%20GMT	https://sahajshekha.com/student-registration/?redirect_to=https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/&enrol_course_id=849	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/student-registration/indexfeab.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:17:54	15646/15646	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Feb%202025%2012:25:15%20GMT	https://sahajshekha.com/wp-content/uploads/2025/02/Sahaj_icon_512_15_kb.jpg	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/uploads/2025/02/Sahaj_icon_512_15_kb.jpg	(from https://sahajshekha.com/profile/sahajwpadmin/?view=instructor)
21:17:55	34380/34380	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2020%20Aug%202025%2015:17:54%20GMT	https://sahajshekha.com/course-tag/%e0%a7%af%e0%a6%ae-%e0%a6%b6%e0%a7%8d%e0%a6%b0%e0%a7%87%e0%a6%a3%e0%a7%80%e0%a6%b0-%e0%a6%85%e0%a6%a8%e0%a6%b2%e0%a6%be%e0%a6%87%e0%a6%a8-%e0%a6%95%e0%a7%8d%e0%a6%b2%e0%a6%be%e0%a6%b8/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/%e0%a7%af%e0%a6%ae-%e0%a6%b6%e0%a7%8d%e0%a6%b0%e0%a7%87%e0%a6%a3%e0%a7%80%e0%a6%b0-%e0%a6%85%e0%a6%a8%e0%a6%b2%e0%a6%be%e0%a6%87%e0%a6%a8-%e0%a6%95%e0%a7%8d%e0%a6%b2%e0%a6%be%e0%a6%b8/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:17:56	34373/34373	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2020%20Aug%202025%2015:17:54%20GMT	https://sahajshekha.com/course-tag/%e0%a7%af%e0%a6%ae-%e0%a6%b6%e0%a7%8d%e0%a6%b0%e0%a7%87%e0%a6%a3%e0%a7%80%e0%a6%b0-%e0%a6%87%e0%a6%82%e0%a6%b0%e0%a7%87%e0%a6%9c%e0%a6%bf-%e0%a6%95%e0%a7%8d%e0%a6%b2%e0%a6%be%e0%a6%b8/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/%e0%a7%af%e0%a6%ae-%e0%a6%b6%e0%a7%8d%e0%a6%b0%e0%a7%87%e0%a6%a3%e0%a7%80%e0%a6%b0-%e0%a6%87%e0%a6%82%e0%a6%b0%e0%a7%87%e0%a6%9c%e0%a6%bf-%e0%a6%95%e0%a7%8d%e0%a6%b2%e0%a6%be%e0%a6%b8/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:17:56	34378/34378	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2020%20Aug%202025%2015:17:55%20GMT	https://sahajshekha.com/course-tag/%e0%a7%af%e0%a6%ae-%e0%a6%b6%e0%a7%8d%e0%a6%b0%e0%a7%87%e0%a6%a3%e0%a7%80%e0%a6%b0-%e0%a6%aa%e0%a6%a1%e0%a6%bc%e0%a6%be%e0%a6%b6%e0%a7%8b%e0%a6%a8%e0%a6%be/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/%e0%a7%af%e0%a6%ae-%e0%a6%b6%e0%a7%8d%e0%a6%b0%e0%a7%87%e0%a6%a3%e0%a7%80%e0%a6%b0-%e0%a6%aa%e0%a6%a1%e0%a6%bc%e0%a6%be%e0%a6%b6%e0%a7%8b%e0%a6%a8%e0%a6%be/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:17:57	34339/34339	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2020%20Aug%202025%2015:17:55%20GMT	https://sahajshekha.com/course-tag/%e0%a7%af%e0%a6%ae-%e0%a6%b6%e0%a7%8d%e0%a6%b0%e0%a7%87%e0%a6%a3%e0%a7%80%e0%a6%b0-%e0%a6%95%e0%a7%8b%e0%a6%b0%e0%a7%8d%e0%a6%b8/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/%e0%a7%af%e0%a6%ae-%e0%a6%b6%e0%a7%8d%e0%a6%b0%e0%a7%87%e0%a6%a3%e0%a7%80%e0%a6%b0-%e0%a6%95%e0%a7%8b%e0%a6%b0%e0%a7%8d%e0%a6%b8/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:17:57	34337/34337	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2020%20Aug%202025%2015:17:55%20GMT	https://sahajshekha.com/course-tag/%e0%a7%af%e0%a6%ae-%e0%a6%b6%e0%a7%8d%e0%a6%b0%e0%a7%87%e0%a6%a3%e0%a7%80%e0%a6%b0-%e0%a6%97%e0%a6%a3%e0%a6%bf%e0%a6%a4/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/%e0%a7%af%e0%a6%ae-%e0%a6%b6%e0%a7%8d%e0%a6%b0%e0%a7%87%e0%a6%a3%e0%a7%80%e0%a6%b0-%e0%a6%97%e0%a6%a3%e0%a6%bf%e0%a6%a4/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:17:58	203448/203448	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:17:57%20GMT	https://sahajshekha.com/course-tag/best-online-class-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/best-online-class-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:17:59	203526/203526	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:17:57%20GMT	https://sahajshekha.com/course-tag/best-online-education-platform-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/best-online-education-platform-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:00	203454/203454	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:17:58%20GMT	https://sahajshekha.com/course-tag/best-online-school-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/best-online-school-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:00	203479/203479	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:17:58%20GMT	https://sahajshekha.com/course-tag/best-teachers-class-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/best-teachers-class-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:00	8806/8806	---MC-	200	added ('OK')	application/json	date:Wed,%2020%20Aug%202025%2015:17:57%20GMT	https://sahajshekha.com/wp-json/wp/v2/pages/10	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/wp/v2/pages/10.json	(from https://sahajshekha.com/student-registration/?redirect_to=https://sahajshekha.com/)
21:18:01	202731/202731	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:00%20GMT	https://sahajshekha.com/course-tag/class-9-course-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/class-9-course-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:03	202689/202689	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:01%20GMT	https://sahajshekha.com/course-tag/class-9-english-class/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/class-9-english-class/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:03	2097/2097	---MC-	200	added ('OK')	application/json	date:Wed,%2020%20Aug%202025%2015:18:00%20GMT	https://sahajshekha.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsahajshekha.com%2Fstudent-registration%2F	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/oembed/1.0/embedf665.json	(from https://sahajshekha.com/student-registration/?redirect_to=https://sahajshekha.com/)
21:18:03	202713/202713	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:01%20GMT	https://sahajshekha.com/course-tag/class-9-math-online-class/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/class-9-math-online-class/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:03	202767/202767	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:01%20GMT	https://sahajshekha.com/course-tag/class-9-online-class-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/class-9-online-class-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:04	202641/202641	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:03%20GMT	https://sahajshekha.com/course-tag/class-9-study/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/class-9-study/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:05	202725/202725	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:03%20GMT	https://sahajshekha.com/course-tag/class-9-study-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/class-9-study-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:05	203448/203448	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:04%20GMT	https://sahajshekha.com/course-tag/digital-education-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/digital-education-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:06	203440/203440	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:05%20GMT	https://sahajshekha.com/course-tag/digital-learning-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/digital-learning-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:07	2257/2257	---MC-	200	added ('OK')	text/xml	date:Wed,%2020%20Aug%202025%2015:18:04%20GMT	https://sahajshekha.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsahajshekha.com%2Fstudent-registration%2F&format=xml	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/oembed/1.0/embedf4eb	(from https://sahajshekha.com/student-registration/?redirect_to=https://sahajshekha.com/)
21:18:07	202687/202687	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:05%20GMT	https://sahajshekha.com/course-tag/e-learning-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/e-learning-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:08	202713/202713	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:06%20GMT	https://sahajshekha.com/course-tag/english-class-for-class-9/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/english-class-for-class-9/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:09	203490/203490	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:08%20GMT	https://sahajshekha.com/course-tag/facebook-group-support-in-sahaj-shekha/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/facebook-group-support-in-sahaj-shekha/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:10	203458/203458	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:08%20GMT	https://sahajshekha.com/course-tag/learn-easily-online-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/learn-easily-online-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:10	202695/202695	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:08%20GMT	https://sahajshekha.com/course-tag/math-class-for-class-9/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/math-class-for-class-9/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:11	203434/203434	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:09%20GMT	https://sahajshekha.com/course-tag/mobile-learning-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/mobile-learning-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:12	202699/202699	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:10%20GMT	https://sahajshekha.com/course-tag/online-class-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/online-class-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:13	202791/202791	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:11%20GMT	https://sahajshekha.com/course-tag/online-class-for-class-9-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/online-class-for-class-9-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:13	203442/203442	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:11%20GMT	https://sahajshekha.com/course-tag/online-education-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/online-education-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:13	203436/203436	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:11%20GMT	https://sahajshekha.com/course-tag/online-learning-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/online-learning-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:14	203448/203448	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:12%20GMT	https://sahajshekha.com/course-tag/sohoj-online-class-for-students/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/sohoj-online-class-for-students/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:16	202785/202785	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:14%20GMT	https://sahajshekha.com/course-tag/video-class-for-class-9-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/video-class-for-class-9-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:16	34341/34341	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2020%20Aug%202025%2015:18:14%20GMT	https://sahajshekha.com/course-tag/%e0%a6%85%e0%a6%a8%e0%a6%b2%e0%a6%be%e0%a6%87%e0%a6%a8-%e0%a6%aa%e0%a6%a1%e0%a6%bc%e0%a6%be%e0%a6%b6%e0%a7%8b%e0%a6%a8%e0%a6%be/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/%e0%a6%85%e0%a6%a8%e0%a6%b2%e0%a6%be%e0%a6%87%e0%a6%a8-%e0%a6%aa%e0%a6%a1%e0%a6%bc%e0%a6%be%e0%a6%b6%e0%a7%8b%e0%a6%a8%e0%a6%be/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:16	203436/203436	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:18:14%20GMT	https://sahajshekha.com/course-tag/study-from-home-in-bangladesh/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/study-from-home-in-bangladesh/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:16	34336/34336	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2020%20Aug%202025%2015:18:15%20GMT	https://sahajshekha.com/course-tag/%e0%a6%85%e0%a6%a8%e0%a6%b2%e0%a6%be%e0%a6%87%e0%a6%a8-%e0%a6%b6%e0%a6%bf%e0%a6%95%e0%a7%8d%e0%a6%b7%e0%a6%be/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/%e0%a6%85%e0%a6%a8%e0%a6%b2%e0%a6%be%e0%a6%87%e0%a6%a8-%e0%a6%b6%e0%a6%bf%e0%a6%95%e0%a7%8d%e0%a6%b7%e0%a6%be/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:18	34481/34481	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2020%20Aug%202025%2015:18:17%20GMT	https://sahajshekha.com/course-tag/%e0%a6%85%e0%a6%a8%e0%a6%b2%e0%a6%be%e0%a6%87%e0%a6%a8-%e0%a6%b8%e0%a7%8d%e0%a6%95%e0%a7%81%e0%a6%b2/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/%e0%a6%85%e0%a6%a8%e0%a6%b2%e0%a6%be%e0%a6%87%e0%a6%a8-%e0%a6%b8%e0%a7%8d%e0%a6%95%e0%a7%81%e0%a6%b2/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:18	34314/34314	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2020%20Aug%202025%2015:18:17%20GMT	https://sahajshekha.com/course-tag/%e0%a6%87%e0%a6%82%e0%a6%b0%e0%a7%87%e0%a6%9c%e0%a6%bf-%e0%a6%95%e0%a7%8d%e0%a6%b2%e0%a6%be%e0%a6%b8/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/%e0%a6%87%e0%a6%82%e0%a6%b0%e0%a7%87%e0%a6%9c%e0%a6%bf-%e0%a6%95%e0%a7%8d%e0%a6%b2%e0%a6%be%e0%a6%b8/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:18	34321/34321	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2020%20Aug%202025%2015:18:17%20GMT	https://sahajshekha.com/course-tag/%e0%a6%97%e0%a6%a3%e0%a6%bf%e0%a6%a4-%e0%a6%95%e0%a7%8d%e0%a6%b2%e0%a6%be%e0%a6%b8/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/%e0%a6%97%e0%a6%a3%e0%a6%bf%e0%a6%a4-%e0%a6%95%e0%a7%8d%e0%a6%b2%e0%a6%be%e0%a6%b8/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
21:18:18	34513/34513	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2020%20Aug%202025%2015:18:17%20GMT	https://sahajshekha.com/course-tag/%e0%a6%98%e0%a6%b0%e0%a7%87-%e0%a6%ac%e0%a6%b8%e0%a7%87-%e0%a6%aa%e0%a6%a1%e0%a6%bc%e0%a6%be%e0%a6%b6%e0%a7%8b%e0%a6%a8%e0%a6%be/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-tag/%e0%a6%98%e0%a6%b0%e0%a7%87-%e0%a6%ac%e0%a6%b8%e0%a7%87-%e0%a6%aa%e0%a6%a1%e0%a6%bc%e0%a6%be%e0%a6%b6%e0%a7%8b%e0%a6%a8%e0%a6%be/index.html	(from https://sahajshekha.com/courses/math-and-english-basic-to-advanced-online-class-for-ssc/)
